ID,CASENO,OFFENSE,CVLEGEND,CVDOW,Block_Location,BLKADDR,City,State,Day,Lat,Lon,timestamp
1249,17090808,VANDALISM,VANDALISM,0,"2100 KITTREDGE ST
Berkeley, CA
(37.868512, -122.26781)",2100 KITTREDGE ST,Berkeley,CA,Sunday,37.868512,-122.26781,23/04/2017 18:00
1250,17028077,THEFT MISD. (UNDER $950),LARCENY,3,"2800 SHATTUCK AVE
Berkeley, CA
(37.858525, -122.266906)",2800 SHATTUCK AVE,Berkeley,CA,Wednesday,37.858525,-122.266906,17/05/2017 9:00
1251,17044217,THEFT FROM AUTO,LARCENY - FROM VEHICLE,6,"1200 UNIVERSITY AVE
Berkeley, CA
(37.869385, -122.28953)",1200 UNIVERSITY AVE,Berkeley,CA,Saturday,37.869385,-122.28953,29/07/2017 22:30
1252,17017567,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,3,"2600 SHASTA RD
Berkeley, CA
(37.883529, -122.259884)",2600 SHASTA RD,Berkeley,CA,Wednesday,37.883529,-122.259884,29/03/2017 13:00
1253,17048670,THEFT FROM AUTO,LARCENY - FROM VEHICLE,5,"1700 CURTIS ST
Berkeley, CA
(37.873908, -122.290025)",1700 CURTIS ST,Berkeley,CA,Friday,37.873908,-122.290025,18/08/2017 14:45
1254,17012101,ASSAULT/BATTERY MISD.,ASSAULT,5,"1600 RUSSELL ST
Berkeley, CA
(37.85525, -122.277126)",1600 RUSSELL ST,Berkeley,CA,Friday,37.85525,-122.277126,3/3/2017 15:57
1255,17026342,VANDALISM,VANDALISM,3,"2100 FOURTH ST
Berkeley, CA
(37.866253, -122.299483)",2100 FOURTH ST,Berkeley,CA,Wednesday,37.866253,-122.299483,10/5/2017 5:00
1256,17090690,THEFT MISD. (UNDER $950),LARCENY,3,"1300 SHATTUCK AVE
Berkeley, CA
(37.88362, -122.269734)",1300 SHATTUCK AVE,Berkeley,CA,Wednesday,37.88362,-122.269734,5/4/2017 17:10
1257,17014097,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1,"1300 NORTHSIDE AVE
Berkeley, CA
(37.881138, -122.28875)",1300 NORTHSIDE AVE,Berkeley,CA,Monday,37.881138,-122.28875,13/03/2017 14:30
1258,17012114,ASSAULT/BATTERY MISD.,ASSAULT,5,"1900 ALLSTON WAY
Berkeley, CA
(37.868785, -122.272701)",1900 ALLSTON WAY,Berkeley,CA,Friday,37.868785,-122.272701,3/3/2017 9:30
1259,17034804,SEXUAL ASSAULT FEL.,SEX CRIME,4,"Berkeley, CA
",<UNKNOWN>,Berkeley,CA,Thursday,,,15/06/2017 0:00
1260,17012258,THEFT MISD. (UNDER $950),LARCENY,6,"2800 ADELINE ST
Berkeley, CA
(37.858079, -122.268016)",2800 ADELINE ST,Berkeley,CA,Saturday,37.858079,-122.268016,4/3/2017 9:15
1261,17013628,THEFT MISD. (UNDER $950),LARCENY,6,"2800 ADELINE ST
Berkeley, CA
(37.858079, -122.268016)",2800 ADELINE ST,Berkeley,CA,Saturday,37.858079,-122.268016,11/3/2017 11:30
1262,17037280,ASSAULT/BATTERY MISD.,ASSAULT,3,"2400 ASHBY AVE
Berkeley, CA
(37.856111, -122.260248)",2400 ASHBY AVE,Berkeley,CA,Wednesday,37.856111,-122.260248,28/06/2017 8:35
1263,17021265,GUN/WEAPON,WEAPONS OFFENSE,1,"FOURTH STREET &amp; ADDISON ST
Berkeley, CA
(37.866253, -122.299483)",FOURTH STREET & ADDISON ST,Berkeley,CA,Monday,37.866253,-122.299483,17/04/2017 3:31
1264,17047343,SEXUAL ASSAULT MISD.,SEX CRIME,6,"DURANT AVENUE &amp; TELEGRAPH AVE
Berkeley, CA
(37.867816, -122.258994)",DURANT AVENUE & TELEGRAPH AVE,Berkeley,CA,Saturday,37.867816,-122.258994,12/8/2017 18:01
1265,17045806,ROBBERY,ROBBERY,6,"UNIVERSITY AVENUE &amp; CHESTNUT ST
Berkeley, CA
(37.869679, -122.288038)",UNIVERSITY AVENUE & CHESTNUT ST,Berkeley,CA,Saturday,37.869679,-122.288038,5/8/2017 21:00
1266,17026586,DOMESTIC VIOLENCE,FAMILY OFFENSE,4,"1700 OREGON ST
Berkeley, CA
(37.856595, -122.275064)",1700 OREGON ST,Berkeley,CA,Thursday,37.856595,-122.275064,11/5/2017 10:39
1267,17041294,ASSAULT/BATTERY MISD.,ASSAULT,0,"1500 UNIVERSITY AVE
Berkeley, CA
(37.870396, -122.281585)",1500 UNIVERSITY AVE,Berkeley,CA,Sunday,37.870396,-122.281585,16/07/2017 8:10
1268,17046889,BURGLARY AUTO,BURGLARY - VEHICLE,4,"900 HEINZ AVE
Berkeley, CA
(37.853552, -122.291561)",900 HEINZ AVE,Berkeley,CA,Thursday,37.853552,-122.291561,10/8/2017 11:00
1269,17023796,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,6,"UNIVERSITY AVENUE &amp; EIGHTH ST
Berkeley, CA
(37.868366, -122.295508)",UNIVERSITY AVENUE & EIGHTH ST,Berkeley,CA,Saturday,37.868366,-122.295508,29/04/2017 3:19
1270,17019078,THEFT MISD. (UNDER $950),LARCENY,4,"2000 MILVIA ST
Berkeley, CA
(37.871461, -122.270706)",2000 MILVIA ST,Berkeley,CA,Thursday,37.871461,-122.270706,6/4/2017 10:45
1271,17034679,THEFT MISD. (UNDER $950),LARCENY,4,"2300 SHATTUCK AVE
Berkeley, CA
(37.867176, -122.267802)",2300 SHATTUCK AVE,Berkeley,CA,Thursday,37.867176,-122.267802,15/06/2017 21:00
1272,17041132,BURGLARY AUTO,BURGLARY - VEHICLE,6,"NINTH STREET &amp; DWIGHT WAY
Berkeley, CA
(37.860641, -122.291827)",NINTH STREET & DWIGHT WAY,Berkeley,CA,Saturday,37.860641,-122.291827,15/07/2017 14:15
1273,17041641,THEFT MISD. (UNDER $950),LARCENY,1,"600 SHATTUCK SQ
Berkeley, CA
",600 SHATTUCK SQ,Berkeley,CA,Monday,,,17/07/2017 21:00
1274,17023767,2ND RESPONSE,NOISE VIOLATION,6,"2100 HASTE ST
Berkeley, CA
(37.864908, -122.267289)",2100 HASTE ST,Berkeley,CA,Saturday,37.864908,-122.267289,29/04/2017 1:24
1275,17091174,IDENTITY THEFT,FRAUD,2,"1100 HIGH CT
Berkeley, CA
(37.888702, -122.26371)",1100 HIGH CT,Berkeley,CA,Tuesday,37.888702,-122.26371,25/04/2017 3:03
1276,17033659,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1,"SACRAMENTO STREET &amp; DERBY ST
Berkeley, CA
(37.858732, -122.280084)",SACRAMENTO STREET & DERBY ST,Berkeley,CA,Monday,37.858732,-122.280084,12/6/2017 3:05
1277,17019047,DOMESTIC VIOLENCE,FAMILY OFFENSE,4,"2000 FOURTH ST
Berkeley, CA
(37.867026, -122.299737)",2000 FOURTH ST,Berkeley,CA,Thursday,37.867026,-122.299737,6/4/2017 3:00
1278,17041043,MISSING ADULT,MISSING PERSON,6,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AVE,Berkeley,CA,Saturday,37.868714,-122.259189,15/07/2017 1:30
1279,17022909,BURGLARY AUTO,BURGLARY - VEHICLE,1,"1300 SIXTH ST
Berkeley, CA
(37.879335, -122.301332)",1300 SIXTH ST,Berkeley,CA,Monday,37.879335,-122.301332,24/04/2017 20:30
1280,17090717,THEFT MISD. (UNDER $950),LARCENY,5,"100 HILL RD
Berkeley, CA
(37.888241, -122.250875)",100 HILL RD,Berkeley,CA,Friday,37.888241,-122.250875,7/4/2017 21:30
1281,17014726,NARCOTICS,DRUG VIOLATION,4,"STANFORD AVENUE &amp;KING ST
Berkeley, CA
",STANFORD AVENUE &KING ST,Berkeley,CA,Thursday,,,16/03/2017 18:26
1282,17013260,THEFT MISD. (UNDER $950),LARCENY,4,"1900 CURTIS ST
Berkeley, CA
(37.87084, -122.289678)",1900 CURTIS ST,Berkeley,CA,Thursday,37.87084,-122.289678,9/3/2017 15:55
1283,17045204,VANDALISM,VANDALISM,3,"2300 HASTE ST
Berkeley, CA
(37.865443, -122.263189)",2300 HASTE ST,Berkeley,CA,Wednesday,37.865443,-122.263189,2/8/2017 21:00
1284,17037417,BURGLARY AUTO,BURGLARY - VEHICLE,3,"ELLSWORTH STREET &amp; DURANT AVE
Berkeley, CA
(37.867221, -122.263531)",ELLSWORTH STREET & DURANT AVE,Berkeley,CA,Wednesday,37.867221,-122.263531,28/06/2017 18:45
1285,17030532,NARCOTICS,DRUG VIOLATION,1,"SECOND STREET &amp; CEDAR ST
Berkeley, CA
(37.873194, -122.30407)",SECOND STREET & CEDAR ST,Berkeley,CA,Monday,37.873194,-122.30407,29/05/2017 0:15
1286,17046808,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2,"800 BANCROFT WAY
Berkeley, CA
(37.863373, -122.296893)",800 BANCROFT WAY,Berkeley,CA,Tuesday,37.863373,-122.296893,8/8/2017 14:00
1287,17090670,BURGLARY AUTO,BURGLARY - VEHICLE,0,"1600 ASHBY AVE
Berkeley, CA
(37.853554, -122.276925)",1600 ASHBY AVE,Berkeley,CA,Sunday,37.853554,-122.276925,2/4/2017 23:15
1288,17037638,NARCOTICS,DRUG VIOLATION,4,"SHATTUCK AVENUE &amp; ADDISON ST
Berkeley, CA
(37.871167, -122.268285)",SHATTUCK AVENUE & ADDISON ST,Berkeley,CA,Thursday,37.871167,-122.268285,29/06/2017 23:42
1289,17046417,ASSAULT/BATTERY MISD.,ASSAULT,0,"2900 BUENA VISTA WAY
Berkeley, CA
(37.883224, -122.256464)",2900 BUENA VISTA WAY,Berkeley,CA,Sunday,37.883224,-122.256464,6/8/2017 0:01
1290,17024712,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2,"1400 VIRGINIA ST
Berkeley, CA
(37.874575, -122.284796)",1400 VIRGINIA ST,Berkeley,CA,Tuesday,37.874575,-122.284796,2/5/2017 8:00
1291,17031856,DISTURBANCE,DISORDERLY CONDUCT,0,"2700 CHANNING WAY
Berkeley, CA
(37.867491, -122.254054)",2700 CHANNING WAY,Berkeley,CA,Sunday,37.867491,-122.254054,4/6/2017 2:03
1292,17027249,DISTURBANCE,DISORDERLY CONDUCT,0,"1600 WOOLSEY ST
Berkeley, CA
(37.850899, -122.276174)",1600 WOOLSEY ST,Berkeley,CA,Sunday,37.850899,-122.276174,14/05/2017 2:27
1293,17012850,DISTURBANCE,DISORDERLY CONDUCT,2,"500 ARLINGTON AVE
Berkeley, CA
(37.901384, -122.276783)",500 ARLINGTON AVE,Berkeley,CA,Tuesday,37.901384,-122.276783,7/3/2017 17:15
1294,17036939,DISTURBANCE,DISORDERLY CONDUCT,1,"1400 BERKELEY WAY
Berkeley, CA
(37.870881, -122.284399)",1400 BERKELEY WAY,Berkeley,CA,Monday,37.870881,-122.284399,26/06/2017 18:34
1295,17044156,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,6,"2500 ELLSWORTH ST
Berkeley, CA
(37.864535, -122.262993)",2500 ELLSWORTH ST,Berkeley,CA,Saturday,37.864535,-122.262993,29/07/2017 1:00
1296,17038900,DISTURBANCE,DISORDERLY CONDUCT,3,"1300 SCENIC AVE
Berkeley, CA
(37.883404, -122.263439)",1300 SCENIC AVE,Berkeley,CA,Wednesday,37.883404,-122.263439,5/7/2017 21:08
1297,17091649,THEFT FELONY (OVER $950),LARCENY,5,"2100 CENTER ST
Berkeley, CA
(37.870308, -122.26805)",2100 CENTER ST,Berkeley,CA,Friday,37.870308,-122.26805,18/08/2017 22:15
1298,17091178,BURGLARY AUTO,BURGLARY - VEHICLE,2,"2300 FOURTH ST
Berkeley, CA
(37.862844, -122.298368)",2300 FOURTH ST,Berkeley,CA,Tuesday,37.862844,-122.298368,20/06/2017 16:00
1299,17037662,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,5,"REGENT STREET &amp; DWIGHT WAY
Berkeley, CA
(37.865202, -122.257795)",REGENT STREET & DWIGHT WAY,Berkeley,CA,Friday,37.865202,-122.257795,30/06/2017 2:52
1300,17048643,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,5,"2400 WARRING ST
Berkeley, CA
(37.867708, -122.250801)",2400 WARRING ST,Berkeley,CA,Friday,37.867708,-122.250801,18/08/2017 18:27
1301,17026649,FRAUD/FORGERY,FRAUD,4,"600 HEARST AVE
Berkeley, CA
(37.868334, -122.303753)",600 HEARST AVE,Berkeley,CA,Thursday,37.868334,-122.303753,11/5/2017 16:00
1302,17049627,THEFT FELONY (OVER $950),LARCENY,2,"2200 BLAKE ST
Berkeley, CA
(37.863353, -122.265053)",2200 BLAKE ST,Berkeley,CA,Tuesday,37.863353,-122.265053,22/08/2017 4:00
1303,17091534,THEFT FELONY (OVER $950),LARCENY,6,"2300 STUART ST
Berkeley, CA
(37.859195, -122.261915)",2300 STUART ST,Berkeley,CA,Saturday,37.859195,-122.261915,5/8/2017 22:05
1304,17044400,VANDALISM,VANDALISM,0,"1900 TENTH ST
Berkeley, CA
(37.870213, -122.293749)",1900 TENTH ST,Berkeley,CA,Sunday,37.870213,-122.293749,30/07/2017 10:00
1305,17027262,SEXUAL ASSAULT FEL.,SEX CRIME,0,"1700 OXFORD ST
Berkeley, CA
(37.876881, -122.266666)",1700 OXFORD ST,Berkeley,CA,Sunday,37.876881,-122.266666,14/05/2017 3:30
1306,17034084,ASSAULT/BATTERY FEL.,ASSAULT,3,"100 SEAWALL DR
Berkeley, CA
(37.863611, -122.317566)",100 SEAWALL DR,Berkeley,CA,Wednesday,37.863611,-122.317566,14/06/2017 8:11
1307,17048992,MISSING ADULT,MISSING PERSON,6,"1600 ALCATRAZ AVE
Berkeley, CA
(37.848152, -122.275807)",1600 ALCATRAZ AVE,Berkeley,CA,Saturday,37.848152,-122.275807,19/08/2017 14:00
1308,17091661,BURGLARY AUTO,BURGLARY - VEHICLE,1,"1444 SHATTUCK PL
Berkeley, CA
(37.881525, -122.269974)",1444 SHATTUCK PL,Berkeley,CA,Monday,37.881525,-122.269974,21/08/2017 18:30
1309,17022594,THEFT MISD. (UNDER $950),LARCENY,0,"2100 SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AVE,Berkeley,CA,Sunday,37.871167,-122.268285,23/04/2017 12:50
1310,17044086,ASSAULT/BATTERY FEL.,ASSAULT,6,"2200 NINTH ST
Berkeley, CA
(37.865875, -122.293523)",2200 NINTH ST,Berkeley,CA,Saturday,37.865875,-122.293523,29/07/2017 10:10
1311,17034157,THEFT MISD. (UNDER $950),LARCENY,3,"2500 TELEGRAPH AVE
Berkeley, CA
(37.865009, -122.258767)",2500 TELEGRAPH AVE,Berkeley,CA,Wednesday,37.865009,-122.258767,14/06/2017 14:41
1312,17022254,BURGLARY AUTO,BURGLARY - VEHICLE,5,"2700 RIDGE RD
Berkeley, CA
(37.87644, -122.257023)",2700 RIDGE RD,Berkeley,CA,Friday,37.87644,-122.257023,14/04/2017 6:00
1313,17091073,THEFT MISD. (UNDER $950),LARCENY,0,"2200 ROSE ST
Berkeley, CA
(37.882353, -122.267136)",2200 ROSE ST,Berkeley,CA,Sunday,37.882353,-122.267136,4/6/2017 22:40
1314,17043338,BURGLARY AUTO,BURGLARY - VEHICLE,2,"2400 DWIGHT WAY
Berkeley, CA
(37.864826, -122.260719)",2400 DWIGHT WAY,Berkeley,CA,Tuesday,37.864826,-122.260719,25/07/2017 18:30
1315,17091155,VANDALISM,VANDALISM,5,"1600 BUENA AVE
Berkeley, CA
(37.878489, -122.280523)",1600 BUENA AVE,Berkeley,CA,Friday,37.878489,-122.280523,9/6/2017 15:33
1316,17091648,THEFT MISD. (UNDER $950),LARCENY,0,"2300 PIEDMONT AVE
Berkeley, CA
(37.869839, -122.252365)",2300 PIEDMONT AVE,Berkeley,CA,Sunday,37.869839,-122.252365,20/08/2017 0:00
1317,17020184,NARCOTICS,DRUG VIOLATION,2,"SECOND STREET &amp; UNIVERSITY AVE
Berkeley, CA
(37.866981, -122.302083)",SECOND STREET & UNIVERSITY AVE,Berkeley,CA,Tuesday,37.866981,-122.302083,11/4/2017 18:15
1318,17026465,ASSAULT/BATTERY MISD.,ASSAULT,3,"700 HARRISON ST
Berkeley, CA
(37.880564, -122.304896)",700 HARRISON ST,Berkeley,CA,Wednesday,37.880564,-122.304896,10/5/2017 17:30
1319,17013519,NARCOTICS,DRUG VIOLATION,5,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AVE,Berkeley,CA,Friday,37.868714,-122.259189,10/3/2017 21:12
1320,17013525,VANDALISM,VANDALISM,5,"2800 ADELINE ST
Berkeley, CA
(37.858079, -122.268016)",2800 ADELINE ST,Berkeley,CA,Friday,37.858079,-122.268016,10/3/2017 21:05
1321,17042091,NARCOTICS,DRUG VIOLATION,4,"2100 CENTER ST
Berkeley, CA
(37.870308, -122.26805)",2100 CENTER ST,Berkeley,CA,Thursday,37.870308,-122.26805,20/07/2017 2:34
1322,17039854,GUN/WEAPON,WEAPONS OFFENSE,0,"1400 SIXTY-SIXTH ST
Berkeley, CA
",1400 SIXTY-SIXTH ST,Berkeley,CA,Sunday,,,9/7/2017 22:25
1323,17091670,BURGLARY AUTO,BURGLARY - VEHICLE,2,"2000 BERKELEY WAY
Berkeley, CA
(37.872691, -122.270741)",2000 BERKELEY WAY,Berkeley,CA,Tuesday,37.872691,-122.270741,22/08/2017 19:30
1324,17018989,BURGLARY AUTO,BURGLARY - VEHICLE,3,"100 SEAWALL DR
Berkeley, CA
(37.863611, -122.317566)",100 SEAWALL DR,Berkeley,CA,Wednesday,37.863611,-122.317566,5/4/2017 16:30
1325,17021758,VEHICLE STOLEN,MOTOR VEHICLE THEFT,3,"2100 SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AVE,Berkeley,CA,Wednesday,37.871167,-122.268285,19/04/2017 15:25
1326,17021559,THEFT MISD. (UNDER $950),LARCENY,2,"2000 OREGON ST
Berkeley, CA
(37.857409, -122.268473)",2000 OREGON ST,Berkeley,CA,Tuesday,37.857409,-122.268473,18/04/2017 16:18
1327,17090699,IDENTITY THEFT,FRAUD,3,"1400 EIGHTH ST
Berkeley, CA
(37.87786, -122.298565)",1400 EIGHTH ST,Berkeley,CA,Wednesday,37.87786,-122.298565,5/4/2017 18:15
1328,17090669,DISTURBANCE,DISORDERLY CONDUCT,1,"3200 ELLIS ST
Berkeley, CA
(37.850367, -122.272807)",3200 ELLIS ST,Berkeley,CA,Monday,37.850367,-122.272807,3/4/2017 7:25
1329,17021671,THEFT MISD. (UNDER $950),LARCENY,3,"2800 ADELINE ST
Berkeley, CA
(37.858079, -122.268016)",2800 ADELINE ST,Berkeley,CA,Wednesday,37.858079,-122.268016,19/04/2017 7:38
1330,17090890,IDENTITY THEFT,FRAUD,1,"3100 CLAREMONT AVE
Berkeley, CA
(37.854002, -122.248587)",3100 CLAREMONT AVE,Berkeley,CA,Monday,37.854002,-122.248587,24/04/2017 9:15
1331,17034213,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,3,"3000 SAN PABLO AVE
Berkeley, CA
(37.851951, -122.286677)",3000 SAN PABLO AVE,Berkeley,CA,Wednesday,37.851951,-122.286677,14/06/2017 18:45
1332,17036725,THEFT FELONY (OVER $950),LARCENY,0,"1600 JULIA ST
Berkeley, CA
(37.854442, -122.277107)",1600 JULIA ST,Berkeley,CA,Sunday,37.854442,-122.277107,25/06/2017 13:00
1333,17091034,THEFT MISD. (UNDER $950),LARCENY,3,"700 HEINZ AVE
Berkeley, CA
(37.852946, -122.294515)",700 HEINZ AVE,Berkeley,CA,Wednesday,37.852946,-122.294515,31/05/2017 13:00
1334,17045509,THEFT MISD. (UNDER $950),LARCENY,5,"2100 SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AVE,Berkeley,CA,Friday,37.871167,-122.268285,4/8/2017 18:10
1335,17091576,IDENTITY THEFT,FRAUD,3,"2400 EDWARDS ST
Berkeley, CA
(37.863824, -122.282282)",2400 EDWARDS ST,Berkeley,CA,Wednesday,37.863824,-122.282282,9/8/2017 12:20
1336,17091205,THEFT FELONY (OVER $950),LARCENY,3,"2900 OTIS ST
Berkeley, CA
(37.856134, -122.270198)",2900 OTIS ST,Berkeley,CA,Wednesday,37.856134,-122.270198,21/06/2017 19:30
1337,17091525,DISTURBANCE,DISORDERLY CONDUCT,5,"1019 EUCLID AVE
Berkeley, CA
(37.890974, -122.264443)",1019 EUCLID AVE,Berkeley,CA,Friday,37.890974,-122.264443,4/8/2017 13:20
1338,17037066,THEFT MISD. (UNDER $950),LARCENY,2,"2100 SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AVE,Berkeley,CA,Tuesday,37.871167,-122.268285,27/06/2017 8:00
1339,17045035,ASSAULT/BATTERY MISD.,ASSAULT,3,"2000 SHATTUCK AVE
Berkeley, CA
(37.8719, -122.268389)",2000 SHATTUCK AVE,Berkeley,CA,Wednesday,37.8719,-122.268389,2/8/2017 21:47
1340,17018716,FRAUD/FORGERY,FRAUD,2,"8480 EDES AVE
Berkeley, CA
",8480 EDES AVE,Berkeley,CA,Tuesday,,,4/4/2017 12:36
1341,17016627,THEFT MISD. (UNDER $950),LARCENY,6,"2100 SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AVE,Berkeley,CA,Saturday,37.871167,-122.268285,25/03/2017 9:45
1342,17024874,THEFT FELONY (OVER $950),LARCENY,6,"2100 SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 SHATTUCK AVE,Berkeley,CA,Saturday,37.871167,-122.268285,22/04/2017 14:17
1343,17043658,MISSING ADULT,MISSING PERSON,4,"2400 FULTON ST
Berkeley, CA
(37.866037, -122.265618)",2400 FULTON ST,Berkeley,CA,Thursday,37.866037,-122.265618,27/07/2017 0:01
1344,17029243,BURGLARY AUTO,BURGLARY - VEHICLE,2,"2300 FOURTH ST
Berkeley, CA
(37.862844, -122.298368)",2300 FOURTH ST,Berkeley,CA,Tuesday,37.862844,-122.298368,23/05/2017 15:20
1345,17043263,ASSAULT/BATTERY MISD.,ASSAULT,2,"2200 BROWNING ST
Berkeley, CA
(37.866594, -122.287944)",2200 BROWNING ST,Berkeley,CA,Tuesday,37.866594,-122.287944,25/07/2017 12:37
1346,17020974,DISTURBANCE,DISORDERLY CONDUCT,6,"1000 ADDISON ST
Berkeley, CA
(37.867383, -122.293938)",1000 ADDISON ST,Berkeley,CA,Saturday,37.867383,-122.293938,15/04/2017 16:00
1347,17015138,NARCOTICS,DRUG VIOLATION,6,"HAROLD WAY &amp; ALLSTON WAY
Berkeley, CA
(37.8692, -122.269308)",HAROLD WAY & ALLSTON WAY,Berkeley,CA,Saturday,37.8692,-122.269308,18/03/2017 13:23
1348,17090499,VANDALISM,VANDALISM,2,"2300 CHANNING WAY
Berkeley, CA
(37.866327, -122.263359)",2300 CHANNING WAY,Berkeley,CA,Tuesday,37.866327,-122.263359,7/3/2017 2:00
1349,17020257,ASSAULT/BATTERY FEL.,ASSAULT,3,"1600 MILVIA ST
Berkeley, CA
(37.877951, -122.271395)",1600 MILVIA ST,Berkeley,CA,Wednesday,37.877951,-122.271395,12/4/2017 6:30
1350,17025877,ROBBERY,ROBBERY,0,"TENTH STREET &amp; PARKER ST
Berkeley, CA
(37.859102, -122.290163)",TENTH STREET & PARKER ST,Berkeley,CA,Sunday,37.859102,-122.290163,7/5/2017 22:47
1351,17050368,DISTURBANCE,DISORDERLY CONDUCT,5,"1600 RUSSELL ST
Berkeley, CA
(37.85525, -122.277126)",1600 RUSSELL ST,Berkeley,CA,Friday,37.85525,-122.277126,25/08/2017 0:00
1352,17037041,THEFT MISD. (UNDER $950),LARCENY,1,"400 ROANOKE RD
Berkeley, CA
",400 ROANOKE RD,Berkeley,CA,Monday,,,26/06/2017 17:00
1353,17025380,BURGLARY AUTO,BURGLARY - VEHICLE,5,"2200 BANCROFT WAY
Berkeley, CA
(37.867871, -122.26565)",2200 BANCROFT WAY,Berkeley,CA,Friday,37.867871,-122.26565,5/5/2017 18:10
1354,17090643,IDENTITY THEFT,FRAUD,0,"900 SHATTUCK AVE
Berkeley, CA
(37.890945, -122.271126)",900 SHATTUCK AVE,Berkeley,CA,Sunday,37.890945,-122.271126,26/03/2017 12:30
1355,17040802,GUN/WEAPON,WEAPONS OFFENSE,5,"700 GRAYSON ST
Berkeley, CA
(37.85444, -122.296619)",700 GRAYSON ST,Berkeley,CA,Friday,37.85444,-122.296619,14/07/2017 6:00
1356,17017257,BURGLARY AUTO,BURGLARY - VEHICLE,2,"1800 SOLANO AVE
Berkeley, CA
(37.891332, -122.279975)",1800 SOLANO AVE,Berkeley,CA,Tuesday,37.891332,-122.279975,28/03/2017 6:20
1357,17090998,THEFT MISD. (UNDER $950),LARCENY,1,"2100 HASTE ST
Berkeley, CA
(37.864908, -122.267289)",2100 HASTE ST,Berkeley,CA,Monday,37.864908,-122.267289,22/05/2017 8:00
1358,17032773,ROBBERY,ROBBERY,4,"2400 SHATTUCK AVE
Berkeley, CA
(37.865772, -122.267643)",2400 SHATTUCK AVE,Berkeley,CA,Thursday,37.865772,-122.267643,8/6/2017 0:16
1359,17020929,DISTURBANCE,DISORDERLY CONDUCT,6,"2100 M L KING JR WAY
Berkeley, CA
",2100 M L KING JR WAY,Berkeley,CA,Saturday,,,15/04/2017 11:50
1360,17091526,VANDALISM,VANDALISM,3,"2200 MILVIA ST
Berkeley, CA
(37.868574, -122.270415)",2200 MILVIA ST,Berkeley,CA,Wednesday,37.868574,-122.270415,12/7/2017 21:10
1361,17091041,THEFT MISD. (UNDER $950),LARCENY,4,"1200 UNIVERSITY AVE
Berkeley, CA
(37.869385, -122.28953)",1200 UNIVERSITY AVE,Berkeley,CA,Thursday,37.869385,-122.28953,1/6/2017 13:00
1362,17038754,VANDALISM,VANDALISM,5,"THOUSAND OAKS BOULEVARD &amp; VINCENTE AVE
Berkeley, CA
(37.897023, -122.284241)",THOUSAND OAKS BOULEVARD & VINCENTE AVE,Berkeley,CA,Friday,37.897023,-122.284241,30/06/2017 19:00
1363,17090934,VANDALISM,VANDALISM,4,"2000 ALLSTON WAY
Berkeley, CA
(37.869096, -122.270137)",2000 ALLSTON WAY,Berkeley,CA,Thursday,37.869096,-122.270137,11/5/2017 8:30
1364,17091086,BURGLARY AUTO,BURGLARY - VEHICLE,3,"2900 COLLEGE AVE
Berkeley, CA
(37.858356, -122.253179)",2900 COLLEGE AVE,Berkeley,CA,Wednesday,37.858356,-122.253179,7/6/2017 20:55
1365,17014685,DISTURBANCE,DISORDERLY CONDUCT,4,"1600 MILVIA ST
Berkeley, CA
(37.877951, -122.271395)",1600 MILVIA ST,Berkeley,CA,Thursday,37.877951,-122.271395,16/03/2017 12:46
1366,17091269,THEFT MISD. (UNDER $950),LARCENY,0,"2200 DURANT AVE
Berkeley, CA
(37.866969, -122.26553)",2200 DURANT AVE,Berkeley,CA,Sunday,37.866969,-122.26553,2/7/2017 2:05
1367,17012505,IDENTITY THEFT,FRAUD,0,"1800 UNIVERSITY AVE
Berkeley, CA
(37.871246, -122.274991)",1800 UNIVERSITY AVE,Berkeley,CA,Sunday,37.871246,-122.274991,5/3/2017 18:40
1368,17090540,THEFT FELONY (OVER $950),LARCENY,0,"2500 HILGARD AVE
Berkeley, CA
(37.878629, -122.260883)",2500 HILGARD AVE,Berkeley,CA,Sunday,37.878629,-122.260883,5/3/2017 18:20
